oneway,fclass,miles,startlon,startlat,endlon,endlat
B,residential,0.15286029109,-97.8166579998,30.2829579999,-97.8155099999,30.2846299997
B,residential,0.22167126587,-97.7870605999,30.3107817002,-97.7860023002,30.3136664996
B,residential,0.06851541586,-97.8702662002,30.2829993004,-97.8704002999,30.2820149996
B,residential,0.03358694146,-97.7630369003,30.3840332004,-97.7627364998,30.3844454001
B,residential,0.49947598108,-97.7320552999,30.2464456004,-97.7363463998,30.2404429
B,residential,0.34684604471,-97.9675916001,30.3212955996,-97.9663319997,30.3167240003
B,residential,0.27089632932,-97.9673294,30.3889560002,-97.9683199997,30.3862110004
B,residential,0.07318289047,-97.7265572002,30.2699098002,-97.7273096,30.2703151004
B,residential,0.29176926751,-97.7970779997,30.206103,-97.7994840001,30.202419
B,residential,0.06292454442,-97.9283649998,30.3093475999,-97.9280502003,30.3084758996
B,residential,0.17835122596,-97.9203469997,30.396245,-97.9227834997,30.3967632002
B,residential,0.22063580413,-97.651347,30.3971500004,-97.6483660001,30.3977890002
B,residential,0.04521791142,-97.8515530001,30.3763020003,-97.8513082999,30.3769231998
B,tertiary,1.19579220583,-97.7708240004,30.2608100002,-97.7851885,30.2530091
B,residential,0.08573399056,-97.7526480004,30.1805149999,-97.7516749996,30.1796430001
B,residential,0.71275326165,-97.7089915997,30.3776070003,-97.7054393999,30.3714712002
B,residential,0.15396392804,-97.8074410001,30.2213990003,-97.8075190001,30.220614
F,secondary,0.82474620302,-97.7419858001,30.3679376002,-97.7364083999,30.3785626001
B,residential,0.21485956232,-97.7067593996,30.3721076001,-97.7075614996,30.3725000004
B,residential,0.11569130913,-97.7041395999,30.3950688999,-97.7059853999,30.3954900003
B,residential,0.08521495125,-97.7297771004,30.2888351001,-97.7290697,30.2899081001
B,residential,0.02742093524,-97.7258733997,30.2954944998,-97.7258302997,30.2958802999
B,residential,0.17486268028,-97.7281784997,30.2915778003,-97.7267777004,30.2938062996
B,residential,0.51470343101,-97.6476882,30.2873259999,-97.6452659003,30.2923394001
B,residential,0.08199004894,-97.8888709997,30.382827,-97.8897220003,30.3819000004
B,residential,0.15322380864,-97.7801070004,30.2161459999,-97.7820920002,30.2174639996
B,tertiary,0.09991244998,-97.7148034001,30.3641905003,-97.7162955003,30.3635435001
B,residential,0.03318272528,-97.7753947004,30.3701416003,-97.7759364997,30.3702480998
B,residential,0.04746249502,-97.7634058004,30.2378865996,-97.7640756002,30.2382151003
B,residential,0.52224049606,-97.8318729999,30.3006720002,-97.8393615998,30.3009810999
B,residential,0.13224521081,-97.7007604,30.2859067996,-97.7011144001,30.2876502001
B,residential,0.13033679335,-97.7008513997,30.2839707004,-97.701331,30.2858130003
B,residential,0.04550613297,-97.7000297997,30.2858213999,-97.7007604,30.2859067996
B,residential,0.05432753249,-97.8972349996,30.2201490002,-97.8980289004,30.2205319999
B,residential,0.30557564013,-97.7552819996,30.3793980001,-97.7570143996,30.3821294004
B,residential,0.42838051402,-97.7031900003,30.34755,-97.7091652003,30.3508085001
B,residential,0.06291295513,-97.8305730002,30.1395897997,-97.8315979,30.1397912002
B,residential,0.03164294118,-97.8150399998,30.3377929997,-97.8155360002,30.337954
B,residential,0.52647043366,-97.5569743001,30.3487367004,-97.5587385002,30.3412485997
B,residential,0.0288349528,-97.7663347997,30.1737951001,-97.7667930996,30.1738618001
B,residential,0.03999672898,-97.8098717003,30.3246109998,-97.8094806004,30.3241398
B,residential,0.0689806899,-97.7254289997,30.2312655002,-97.7243932002,30.2308264997
B,residential,0.0957590848,-97.722918,30.2301705999,-97.7213990001,30.2297610001
B,residential,0.0709800174,-97.8974220001,30.3709879999,-97.8962720002,30.3708873999
B,residential,1.28502589277,-97.8443770001,30.3127610001,-97.8465280004,30.3293370001
B,residential,0.43439664498,-97.7858424996,30.2267934999,-97.7869910004,30.220945
B,residential,0.07605257587,-97.7761404003,30.2400455004,-97.7768471001,30.2391390998
B,residential,0.15260969669,-97.7885034002,30.3808888,-97.7908019999,30.3806189998
B,residential,0.14761134745,-97.8326300996,30.2818799997,-97.8345769996,30.28257
B,residential,0.41836055795,-97.7388915,30.1995198996,-97.7411197997,30.1939360999
B,residential,0.05471561926,-97.6193429999,30.1742099996,-97.6198145999,30.1735297002
B,residential,0.03295070357,-97.7805439999,30.3172730004,-97.7807310004,30.3168230004
B,residential,0.04948993816,-97.7494791996,30.3747996001,-97.7489868999,30.3753641001
B,residential,0.15074004743,-97.8443770001,30.3127610001,-97.8456179998,30.3109169996
B,residential,0.59752598868,-97.6975140003,30.0643730003,-97.6983910002,30.0728399996
B,residential,0.10751719487,-97.7828013,30.3088181996,-97.7844018999,30.3092623001
B,residential,0.17027217293,-97.8956783999,30.1889743,-97.8947748996,30.1868749002
B,tertiary,0.30828020002,-97.7195506001,30.3367125003,-97.7237717003,30.3392164997
B,residential,0.2778437712,-97.7660289996,30.3129430004,-97.7668869996,30.3122889999
B,residential,0.29230595736,-97.8201430004,30.1939099997,-97.8232590002,30.1917839997
B,residential,0.36104542813,-97.8094658003,30.1966722998,-97.8151700004,30.1979180002
B,residential,0.2414942952,-97.7849240004,30.3653810003,-97.7888190002,30.3646819996
B,residential,0.42082506027,-97.8337809998,30.306303,-97.8358550001,30.3053750004
B,residential,0.08224843124,-97.8763,30.3252080003,-97.877099,30.3261060004
B,residential,0.32559281808,-97.9530578004,30.3506535002,-97.9578318002,30.3529257003
B,residential,0.03858791819,-97.879615,30.2456069997,-97.87942,30.2450730002
B,tertiary,0.20161756364,-97.6948980001,30.3583177996,-97.6933710997,30.3609007002
F,tertiary,0.08838287807,-97.7053459001,30.3436891997,-97.7046142998,30.3447845002
B,residential,0.41982827602,-97.6871439996,30.3680949996,-97.6849079999,30.3736460002
B,residential,0.16642846424,-97.6826269999,30.3769020001,-97.6813120004,30.3790320003
B,residential,0.10653824538,-97.9600559999,30.3438920004,-97.9614980997,30.3447677998
B,residential,0.57021666495,-97.7673379997,30.3454389998,-97.7707677002,30.3509039002
B,residential,0.19744436152,-97.7649489004,30.3672396004,-97.7667352004,30.3689358999
B,residential,0.14936393303,-97.8241869998,30.2141620002,-97.824151,30.2120410004
B,residential,0.21430257911,-97.8159194001,30.1983357002,-97.8189615997,30.1999384
B,residential,0.13185865654,-97.7096072998,30.2874989998,-97.7097661003,30.2890871
B,residential,0.0188030402,-97.8942349997,30.2382349996,-97.8940569996,30.2380100001
B,residential,0.04325933549,-97.8935709997,30.2384840003,-97.8942349997,30.2382349996
B,residential,1.39532581087,-97.8170165999,30.1738907996,-97.810442,30.1592470002
B,residential,0.02679157702,-97.8657459999,30.1687870004,-97.8654070004,30.1685330004
B,tertiary,0.35362201789,-97.7940680003,30.2207580004,-97.7991976002,30.2233077996
B,residential,0.34418135518,-97.9397929,30.2289241998,-97.9409920003,30.2240799998
B,residential,0.77232185923,-97.7216878003,30.3404474999,-97.7329778002,30.3459038998
B,residential,0.39027075703,-97.5899077001,30.2386382997,-97.584203,30.2358890003
B,residential,0.06342987199,-97.7525339996,30.3778580001,-97.7520073,30.3786576
B,residential,0.18794600736,-97.7052457003,30.2278131,-97.7024907001,30.2265011996
B,residential,0.1477254469,-97.7398691,30.2320998004,-97.7376252996,30.2312036997
B,residential,0.09208805117,-97.6353656002,30.2914789999,-97.6367601996,30.2909110996
B,residential,0.18869758282,-97.8310240004,30.2798739998,-97.8328151999,30.2780674003
B,residential,0.02965509307,-97.747373,30.3812599996,-97.7469789998,30.381522
B,residential,0.21067743088,-97.7115423,30.2907804002,-97.7125320004,30.2933560001
B,residential,0.13424339433,-97.7490842003,30.2816838998,-97.7483750003,30.2835330003
B,residential,0.03221024436,-97.7477738997,30.2977907999,-97.7475198997,30.2982032002
B,residential,0.25221568682,-97.7472724998,30.2937271998,-97.7469193001,30.2973757997
B,residential,0.35933454704,-97.7287827003,30.3305588001,-97.7340524001,30.3330719997
B,residential,0.2883002068,-97.7343140003,30.3331252998,-97.7385472998,30.3351333996
B,residential,0.22237542787,-97.9043070002,30.3582099997,-97.9012389999,30.3592160002
B,residential,0.06163591364,-97.6558367996,30.3908163,-97.6567350002,30.3904079997
B,residential,0.92873281434,-97.8043872999,30.1857523997,-97.8058491003,30.1739512997
B,residential,0.13551744864,-97.7333429996,30.373721,-97.7343449001,30.3751301001
B,residential,0.13430952531,-97.6380624,30.2025974003,-97.6365140003,30.2040079996
B,residential,0.07046527559,-97.8542339996,30.3812029997,-97.8550343,30.3818307004
B,residential,0.06290945623,-97.845643,30.3741279999,-97.8447412003,30.3745391996
B,residential,0.0422953034,-97.7821428002,30.3434360001,-97.7816493,30.3438711002
B,residential,0.17578434717,-97.7455979999,30.3408959999,-97.7445625997,30.3432453996
B,residential,0.19632866291,-97.737838,30.2447820003,-97.7393240002,30.242241
B,residential,0.37778985397,-97.6734871999,30.3360050999,-97.6689983004,30.3333391999
B,residential,0.52332649984,-97.7248780004,30.3800129997,-97.7325648,30.3836454999
B,residential,0.26101187444,-97.7987486002,30.1797087999,-97.7992957999,30.1807005003
B,residential,0.04399549271,-97.8043919998,30.2681630002,-97.8048409998,30.2676570003
B,residential,0.03818945131,-97.8045679998,30.2740659999,-97.8046570003,30.2735169998
B,residential,0.12475189237,-97.9495510002,30.3587690003,-97.9514005999,30.3596098997
B,residential,0.05408570446,-97.8538052001,30.2196892002,-97.8545376998,30.2201330003
B,residential,0.26532263174,-97.7311695999,30.2706688999,-97.7270802,30.2691735001
B,residential,0.13216641856,-97.6901883,30.1611187997,-97.6920804997,30.1620977
B,residential,0.04669516183,-97.7409949999,30.1685189998,-97.7416899996,30.1682109999
B,residential,0.04207971576,-97.7865740001,30.206747,-97.7872499998,30.2068080001
B,residential,0.08907794646,-97.9030820003,30.3757760004,-97.9039990004,30.3767009999
F,residential,0.12958623425,-97.6980585002,30.3240407001,-97.6986031,30.3222298001
F,residential,0.12837242183,-97.6984920004,30.3222145997,-97.6979440003,30.3240069998
B,residential,0.09574007166,-97.9254842996,30.3089580001,-97.9252070997,30.3102593002
B,residential,0.0865938928,-97.8682769997,30.2052910003,-97.8671155001,30.2045517998
B,residential,0.10514242662,-97.6799079996,30.3116399997,-97.6783549999,30.3109229999
B,residential,0.07315978766,-97.6783549999,30.3109229999,-97.6788930004,30.309969
B,residential,0.17889260594,-97.6845116003,30.3149594999,-97.6823975001,30.3135139998
B,service,2.22167694998,-97.6256701999,30.2553721001,-97.6078713,30.2836452996
F,secondary,1.334537007,-97.5779641997,30.3251800998,-97.5800868003,30.3439655002
B,residential,0.07858530262,-97.64347,30.1558190004,-97.6439519,30.1547692002
B,residential,0.25701467347,-97.7289860001,30.3631629997,-97.7327439998,30.3649799998
B,residential,0.03483253571,-97.7896935999,30.1859891003,-97.7902471002,30.1860919
B,residential,0.21656595795,-97.8149809998,30.2028429998,-97.8164868003,30.2025228996
B,residential,0.58349320746,-97.6720939998,30.3567064996,-97.6793357996,30.3620498
B,residential,0.14148321796,-97.6793357996,30.3620498,-97.6792030003,30.3639239997
B,residential,0.05231075069,-97.7539537,30.3866331998,-97.7548096001,30.3866387998
B,residential,0.36947793712,-97.6717950004,30.149334,-97.6662604997,30.1469600002
B,residential,0.4859475606,-97.7587205997,30.3484891998,-97.762331,30.3529269998
B,residential,0.95762368434,-97.7290765996,30.2576074002,-97.7142107001,30.2524393003
B,residential,0.20152581895,-97.7361696002,30.2600675001,-97.73304,30.2589820004
B,residential,0.04109591677,-97.7397992002,30.2610362004,-97.7391431996,30.2608583001
B,residential,0.27541934286,-97.7902689996,30.214684,-97.7901811997,30.2136069998
B,residential,0.05848077832,-97.7106888002,30.2680169,-97.7110568001,30.2688035001
B,residential,0.14519232525,-97.8405311996,30.2017611001,-97.8413170002,30.1998130004
B,residential,0.23320494993,-97.8590690004,30.2028360004,-97.8608049996,30.2013870001
F,residential,0.31806324213,-97.8179259998,30.1915729999,-97.8195277004,30.1874225
F,residential,0.32671921602,-97.8195277004,30.1874225,-97.8179259998,30.1915729999
B,secondary,0.42978099888,-97.7234347001,30.3159323001,-97.7171515002,30.3129002997
B,secondary,0.23307482677,-97.7153540999,30.3120971997,-97.7119340996,30.3104712003
F,secondary,0.0300818332,-97.7093116001,30.3089251002,-97.7097674997,30.3090992
F,secondary,0.85403464604,-97.6778236004,30.2936085,-97.6645640996,30.2925570999
B,residential,0.11203364853,-97.9564000004,30.2927639998,-97.9581219997,30.2921219998
B,residential,0.14228119735,-97.7311762998,30.3182662998,-97.7332515997,30.3192786001
B,residential,0.33145958691,-97.6319219999,30.2253259997,-97.6270580004,30.2230229996
B,residential,0.65653147268,-97.7944409996,30.2324590004,-97.7920915,30.2239670998
B,tertiary,0.29126127717,-97.7876599998,30.2231029997,-97.7909909996,30.2257549997
B,residential,0.20107970321,-97.8870150004,30.2130759996,-97.8898649997,30.2135430004
B,residential,0.61256993924,-97.7615669998,30.0830199996,-97.756578,30.0907829996
B,residential,0.28871169807,-97.8618940003,30.3302170002,-97.8627480001,30.3336599998
B,residential,0.28618832775,-97.7209570004,30.3824060003,-97.7186490001,30.3860470001
B,residential,0.02685577622,-97.8959000001,30.2414379999,-97.8960319999,30.2410970003
B,residential,0.17744714242,-97.7095533999,30.3759445999,-97.7082544002,30.3778604004
B,residential,0.09440062026,-97.6727988003,30.3086605997,-97.6726280002,30.3100229998
B,residential,0.03494762771,-97.7371705996,30.235279,-97.7374627003,30.2348396003
B,residential,0.3156434127,-97.6100250001,30.1696309998,-97.6141679996,30.1722160003
B,residential,0.05661686927,-97.6756599997,30.2893509997,-97.6748189996,30.2889730003
F,tertiary,0.87727046555,-97.7051864998,30.3293576,-97.6937169996,30.3239138004
F,tertiary,0.89115603134,-97.6935291996,30.3239402,-97.7051597,30.3294660996
F,tertiary_link,0.01359799753,-97.7023265001,30.3280942,-97.7024221996,30.3279232002
B,residential,0.70310857409,-97.9182579996,30.219717,-97.9293310003,30.2218199999
B,residential,0.03202070005,-97.7912581001,30.1924242999,-97.7915009998,30.1920270001
B,residential,0.1666983408,-97.7453820997,30.3626870002,-97.7478347002,30.3634573999
B,residential,0.41245593086,-97.8214825001,30.2987226999,-97.8183379999,30.302656
B,residential,0.4854595958,-97.8081389999,30.269114,-97.8107122004,30.2708765004
B,residential,0.07807700556,-97.7742747,30.2392122003,-97.7749511997,30.2382428004
B,residential,0.08707308254,-97.9050549996,30.3563419999,-97.9055760002,30.357417
B,residential,0.44090686279,-97.7356246003,30.3048256,-97.7320432004,30.3104212996
B,residential,0.15173957447,-97.679119,30.1361390003,-97.6777380002,30.1346000004
B,residential,0.8623620932,-97.7363247,30.3018501004,-97.7293273,30.3127984002
B,residential,0.75947578021,-97.7345470002,30.3027367996,-97.7283933999,30.3123832003
B,residential,0.08882574582,-97.7211983002,30.3228850002,-97.7214831002,30.3240229997
B,residential,0.09774591245,-97.7727799998,30.2182299998,-97.7741999996,30.2189319998
B,residential,0.02802858072,-97.8556989997,30.2099764996,-97.855783,30.2103689997
B,residential,0.1636712433,-97.7204103996,30.3227332001,-97.7208884999,30.3249004997
B,residential,0.75860598579,-97.7336706001,30.3023199998,-97.7275241,30.3119554
B,residential,0.68101830368,-97.9323439999,30.2276439996,-97.9238100002,30.2218209999
B,residential,0.07514058012,-97.6918576999,30.3915207003,-97.6911903004,30.3924357002
B,residential,0.30614067945,-97.6155380996,30.1333187003,-97.6110555997,30.1311810999
B,unclassified,0.31710269187,-97.8311205003,30.2370201999,-97.8333111004,30.2400169002
B,unclassified,0.01357323555,-97.8333111004,30.2400169002,-97.8332621,30.2402093002
B,residential,0.62303942209,-97.7326653002,30.3001103997,-97.7275880004,30.3080018004
B,residential,0.35479965675,-97.7253390001,30.3109701999,-97.7224323004,30.3154609996
B,residential,0.17035675375,-97.7225938996,30.3155393998,-97.7212195997,30.3177060996
B,residential,0.47546068453,-97.571839,30.2613099999,-97.5757432996,30.2552971003
B,residential,0.07165418223,-97.7076130001,30.3376460002,-97.7070490002,30.3385640002
B,residential,0.1929882883,-97.7176208996,30.3215466004,-97.7175215002,30.3243004999
B,residential,0.09671978018,-97.7315842998,30.2995945998,-97.7307899997,30.3008178999
B,residential,0.12530305883,-97.5545939997,30.3405267004,-97.5541920001,30.3423120004
B,residential,0.46684232614,-97.7362733002,30.2569948998,-97.7333515,30.2632797004
B,residential,0.13496975835,-97.7329369997,30.2642176996,-97.7320922,30.2660346997
