oneway,fclass,miles,startlon,startlat,endlon,endlat,LINESTRING
B,secondary,0.172593130772,-87.6273214,33.2948996,-87.627749,33.296177,"LINESTRING (-87.6273214 33.2948996, -87.62774899999999 33.296177)"
F,secondary_link,0.0312524458859,-87.5102,33.228976,-87.5100303,33.2290084,"LINESTRING (-87.5102 33.228976, -87.5100303 33.2290084)"
B,residential,0.00718450364502,-87.5462743,33.2156802,-87.5461457,33.2156621,"LINESTRING (-87.54627429999999 33.2156802, -87.5461457 33.2156621)"
T,residential,0.0316068053331,-87.5460187,33.2168142,-87.5459783,33.2167845,"LINESTRING (-87.5460187 33.2168142, -87.5459783 33.2167845)"
T,residential,0.0346656832406,-87.5458561,33.2169212,-87.5459123,33.216983,"LINESTRING (-87.54585609999999 33.2169212, -87.5459123 33.216983)"
B,service,0.165524539138,-87.5749299,33.210546,-87.5749274,33.2106307,"LINESTRING (-87.5749299 33.210546, -87.57492740000001 33.2106307)"
B,service,0.164885481846,-87.5730407,33.2117153,-87.5730869,33.2117994,"LINESTRING (-87.57304070000001 33.2117153, -87.57308690000001 33.2117994)"
B,service,0.0469596425152,-87.5712728,33.2139216,-87.5711867,33.2139768,"LINESTRING (-87.5712728 33.2139216, -87.5711867 33.2139768)"
B,service,0.154436099786,-87.5752705,33.2117075,-87.5753682,33.2119803,"LINESTRING (-87.5752705 33.2117075, -87.5753682 33.2119803)"
B,service,0.129492198803,-87.5724523,33.2130608,-87.5727777,33.2136555,"LINESTRING (-87.57245229999999 33.2130608, -87.5727777 33.2136555)"
B,residential,0.433534443866,-87.5744699,33.2105012,-87.5743136,33.2101446,"LINESTRING (-87.5744699 33.2105012, -87.5743136 33.2101446)"
B,secondary,0.284008523437,-87.5750374,33.2036829,-87.576154,33.20336,"LINESTRING (-87.5750374 33.2036829, -87.576154 33.20336)"
B,secondary,0.0235513216772,-87.5746324,33.2037934,-87.5750374,33.2036829,"LINESTRING (-87.5746324 33.2037934, -87.5750374 33.2036829)"
B,service,0.0484285902144,-87.573482,33.204113,-87.5734417,33.2039137,"LINESTRING (-87.573482 33.204113, -87.5734417 33.2039137)"
B,unclassified,0.0590956455313,-87.5735317,33.2042366,-87.5739683,33.204101,"LINESTRING (-87.5735317 33.2042366, -87.5739683 33.204101)"
F,residential,0.10753350148,-87.5751037,33.2068256,-87.5749116,33.2068339,"LINESTRING (-87.5751037 33.2068256, -87.57491159999999 33.2068339)"
B,service,0.0558941485901,-87.5743606,33.2110496,-87.5744058,33.2110887,"LINESTRING (-87.57436060000001 33.2110496, -87.57440579999999 33.2110887)"
B,residential,0.0755381060432,-87.5761101,33.2065368,-87.577422,33.206214,"LINESTRING (-87.57611009999999 33.2065368, -87.577422 33.206214)"
B,residential,0.031987446818,-87.5751037,33.2068256,-87.5756534,33.2066746,"LINESTRING (-87.5751037 33.2068256, -87.57565339999999 33.2066746)"
F,residential,0.107047356344,-87.5732844,33.2073386,-87.5734159,33.2073451,"LINESTRING (-87.57328440000001 33.2073386, -87.5734159 33.2073451)"
B,residential,0.00650109914753,-87.5756678,33.2056167,-87.575556,33.2056472,"LINESTRING (-87.57566780000001 33.2056167, -87.57555600000001 33.2056472)"
B,residential,0.00770973946517,-87.575801,33.205582,-87.5756678,33.2056167,"LINESTRING (-87.575801 33.205582, -87.57566780000001 33.2056167)"
B,residential,0.117684408603,-87.5754262,33.2046282,-87.5765396,33.2043145,"LINESTRING (-87.5754262 33.2046282, -87.5765396 33.2043145)"
F,residential,0.0802406117076,-87.5456294,33.2094567,-87.5456461,33.2093898,"LINESTRING (-87.5456294 33.2094567, -87.5456461 33.2093898)"
F,service,0.0740032219004,-87.5501463,33.2091633,-87.5499102,33.2100237,"LINESTRING (-87.55014629999999 33.2091633, -87.5499102 33.2100237)"
B,service,0.042208156049,-87.5475859,33.2095138,-87.5476073,33.2094429,"LINESTRING (-87.5475859 33.2095138, -87.5476073 33.2094429)"
B,service,0.0560083037117,-87.5499222,33.2091234,-87.5498654,33.2093343,"LINESTRING (-87.5499222 33.2091234, -87.5498654 33.2093343)"
F,service,0.0559023850895,-87.5505742,33.2103422,-87.5505988,33.2101967,"LINESTRING (-87.5505742 33.2103422, -87.5505988 33.2101967)"
B,service,0.201044372668,-87.5660355,33.214274,-87.5660255,33.2142054,"LINESTRING (-87.5660355 33.214274, -87.56602549999999 33.2142054)"
B,service,0.198686066342,-87.5669758,33.2135693,-87.5669705,33.2139292,"LINESTRING (-87.56697579999999 33.2135693, -87.5669705 33.2139292)"
B,service,0.0479237046123,-87.5669678,33.2141116,-87.5660975,33.2140832,"LINESTRING (-87.5669678 33.2141116, -87.5660975 33.2140832)"
B,service,0.0379965529027,-87.5675796,33.2134011,-87.5677854,33.2139274,"LINESTRING (-87.5675796 33.2134011, -87.56778540000001 33.2139274)"
B,service,0.0329968043164,-87.5669705,33.2139292,-87.5663716,33.2139041,"LINESTRING (-87.5669705 33.2139292, -87.5663716 33.2139041)"
B,service,0.0195352974774,-87.5657528,33.2144389,-87.5655852,33.214189,"LINESTRING (-87.5657528 33.2144389, -87.5655852 33.214189)"
B,service,0.0394630797545,-87.5674259,33.2140059,-87.5674939,33.2136965,"LINESTRING (-87.5674259 33.2140059, -87.5674939 33.2136965)"
B,service,0.0736074822129,-87.5672018,33.2145669,-87.5672198,33.2140012,"LINESTRING (-87.56720180000001 33.2145669, -87.5672198 33.2140012)"
F,service,0.0212977803915,-87.5669126,33.2133661,-87.5670658,33.2133785,"LINESTRING (-87.56691259999999 33.2133661, -87.56706579999999 33.2133785)"
F,service,0.0237000137093,-87.5672218,33.213499,-87.5672418,33.2134036,"LINESTRING (-87.5672218 33.213499, -87.56724180000001 33.2134036)"
B,service,0.0702807329914,-87.5694473,33.204192,-87.5694978,33.204374,"LINESTRING (-87.56944729999999 33.204192, -87.56949779999999 33.204374)"
B,service,0.0463373793792,-87.5695363,33.204513,-87.5698456,33.2044281,"LINESTRING (-87.5695363 33.204513, -87.56984559999999 33.2044281)"
F,residential,0.0988787420533,-87.5604902,33.209952,-87.5608514,33.2098541,"LINESTRING (-87.5604902 33.209952, -87.5608514 33.2098541)"
F,secondary,0.145019085291,-87.5642748,33.2110306,-87.5643025,33.2109162,"LINESTRING (-87.56427480000001 33.2110306, -87.5643025 33.2109162)"
B,secondary,0.529006140214,-87.5634886,33.2090548,-87.5630869,33.2081104,"LINESTRING (-87.5634886 33.2090548, -87.5630869 33.2081104)"
B,residential,0.205351513264,-87.564818,33.2086737,-87.564413,33.2077345,"LINESTRING (-87.564818 33.2086737, -87.564413 33.2077345)"
B,residential,0.55341375632,-87.5637994,33.2100088,-87.5639284,33.2099747,"LINESTRING (-87.56379939999999 33.2100088, -87.56392839999999 33.2099747)"
F,residential,0.0961834955872,-87.5621424,33.209428,-87.5620146,33.2094154,"LINESTRING (-87.5621424 33.209428, -87.5620146 33.2094154)"
F,residential,0.0154975232616,-87.5607415,33.208729,-87.5606066,33.2086876,"LINESTRING (-87.56074150000001 33.208729, -87.5606066 33.2086876)"
B,residential,0.0884576003358,-87.558871,33.2054565,-87.5594851,33.205432,"LINESTRING (-87.558871 33.2054565, -87.5594851 33.205432)"
B,residential,0.0996714694897,-87.561027,33.2065794,-87.5606655,33.205698,"LINESTRING (-87.561027 33.2065794, -87.5606655 33.205698)"
F,residential,0.146832447559,-87.561027,33.2065794,-87.5610106,33.206702,"LINESTRING (-87.561027 33.2065794, -87.5610106 33.206702)"
B,service,0.218547951653,-87.551249,33.2129973,-87.5512903,33.2128383,"LINESTRING (-87.551249 33.2129973, -87.55129030000001 33.2128383)"
B,service,0.0374098455884,-87.5516151,33.2132794,-87.5509566,33.2131442,"LINESTRING (-87.55161510000001 33.2132794, -87.55095660000001 33.2131442)"
B,service,0.0471975090784,-87.5514877,33.2121189,-87.5523203,33.2122837,"LINESTRING (-87.5514877 33.2121189, -87.55232030000001 33.2122837)"
B,service,0.0427643893258,-87.5521871,33.2124684,-87.5514337,33.2123159,"LINESTRING (-87.5521871 33.2124684, -87.5514337 33.2123159)"
F,residential,0.0141652934196,-87.5501341,33.2114389,-87.5499305,33.2115647,"LINESTRING (-87.55013409999999 33.2114389, -87.5499305 33.2115647)"
B,service,0.0323564100983,-87.5535382,33.211806,-87.5534685,33.2113398,"LINESTRING (-87.55353820000001 33.211806, -87.55346849999999 33.2113398)"
B,service,0.0320524162929,-87.5513289,33.2126976,-87.5507634,33.2125859,"LINESTRING (-87.5513289 33.2126976, -87.55076339999999 33.2125859)"
B,service,0.0708336314205,-87.5508126,33.2123949,-87.5512126,33.2124716,"LINESTRING (-87.5508126 33.2123949, -87.5512126 33.2124716)"
B,service,0.0617571741519,-87.5537467,33.2111307,-87.5535361,33.2110946,"LINESTRING (-87.5537467 33.2111307, -87.5535361 33.2110946)"
B,service,0.124023136985,-87.550997,33.2129473,-87.551249,33.2129973,"LINESTRING (-87.550997 33.2129473, -87.551249 33.2129973)"
B,service,0.238482810501,-87.5414488,33.2059344,-87.5414587,33.2057183,"LINESTRING (-87.5414488 33.2059344, -87.54145870000001 33.2057183)"
B,service,0.185693111557,-87.5373935,33.2039451,-87.5372589,33.2039451,"LINESTRING (-87.53739349999999 33.2039451, -87.5372589 33.2039451)"
B,service,0.0753640230846,-87.5330129,33.2150575,-87.533086,33.2152252,"LINESTRING (-87.5330129 33.2150575, -87.533086 33.2152252)"
B,service,0.185054352676,-87.5325626,33.2092316,-87.5327476,33.2091721,"LINESTRING (-87.53256260000001 33.2092316, -87.53274759999999 33.2091721)"
B,service,0.173798250572,-87.5367889,33.2024732,-87.5367915,33.2028607,"LINESTRING (-87.5367889 33.2024732, -87.53679150000001 33.2028607)"
B,service,0.100805712649,-87.5335083,33.2141342,-87.531831,33.2147228,"LINESTRING (-87.53350829999999 33.2141342, -87.531831 33.2147228)"
B,service,0.0626707526523,-87.5338889,33.2096767,-87.5335023,33.2088213,"LINESTRING (-87.53388889999999 33.2096767, -87.53350229999999 33.2088213)"
B,service,0.0458192974751,-87.5331844,33.209721,-87.5329209,33.2090903,"LINESTRING (-87.5331844 33.209721, -87.53292089999999 33.2090903)"
B,service,0.0296915838904,-87.5372136,33.2033987,-87.5366741,33.2033916,"LINESTRING (-87.5372136 33.2033987, -87.5366741 33.2033916)"
B,service,0.0427571288338,-87.5329985,33.2097593,-87.5327476,33.2091721,"LINESTRING (-87.53299850000001 33.2097593, -87.53274759999999 33.2091721)"
B,service,0.0393630840513,-87.5351134,33.2092841,-87.5348888,33.2087418,"LINESTRING (-87.5351134 33.2092841, -87.5348888 33.2087418)"
B,service,0.0797732467739,-87.5310618,33.2116694,-87.5307013,33.2105482,"LINESTRING (-87.5310618 33.2116694, -87.5307013 33.2105482)"
B,service,0.0599873033171,-87.533455,33.2098158,-87.5330942,33.2089944,"LINESTRING (-87.533455 33.2098158, -87.53309419999999 33.2089944)"
B,service,0.100463857761,-87.5320717,33.2152058,-87.5337453,33.2146228,"LINESTRING (-87.5320717 33.2152058, -87.53374530000001 33.2146228)"
B,service,0.0129088148519,-87.5370852,33.2037661,-87.5370823,33.2035788,"LINESTRING (-87.53708520000001 33.2037661, -87.53708229999999 33.2035788)"
B,service,0.0469614668622,-87.5349282,33.2093435,-87.5346474,33.2087,"LINESTRING (-87.5349282 33.2093435, -87.5346474 33.2087)"
B,service,0.0375159706627,-87.5302613,33.2128117,-87.5297495,33.2131714,"LINESTRING (-87.53026130000001 33.2128117, -87.52974949999999 33.2131714)"
B,service,0.0621481171889,-87.5337077,33.2097348,-87.5333234,33.2088868,"LINESTRING (-87.53370769999999 33.2097348, -87.5333234 33.2088868)"
B,service,0.0519023572011,-87.5307236,33.2156753,-87.5315904,33.2153781,"LINESTRING (-87.5307236 33.2156753, -87.5315904 33.2153781)"
B,service,0.0320705125351,-87.5364267,33.2028835,-87.5358439,33.2028841,"LINESTRING (-87.53642670000001 33.2028835, -87.5358439 33.2028841)"
B,service,0.029542449487,-87.5352986,33.2092247,-87.5351374,33.2088158,"LINESTRING (-87.5352986 33.2092247, -87.5351374 33.2088158)"
B,service,0.0662401694659,-87.5312435,33.2105856,-87.5315369,33.2115178,"LINESTRING (-87.5312435 33.2105856, -87.53153690000001 33.2115178)"
B,service,0.100569515237,-87.5336681,33.2144635,-87.5319917,33.2150452,"LINESTRING (-87.5336681 33.2144635, -87.53199170000001 33.2150452)"
B,service,0.0750641862514,-87.5401125,33.2053085,-87.5414745,33.2053696,"LINESTRING (-87.54011250000001 33.2053085, -87.54147450000001 33.2053696)"
B,service,0.00978713145485,-87.5293443,33.2131565,-87.5294485,33.2132716,"LINESTRING (-87.52934430000001 33.2131565, -87.5294485 33.2132716)"
B,service,0.05155539797,-87.5313394,33.2148892,-87.530481,33.2151892,"LINESTRING (-87.53133939999999 33.2148892, -87.53048099999999 33.2151892)"
B,service,0.0517770387988,-87.5315071,33.2152158,-87.5306408,33.2155093,"LINESTRING (-87.5315071 33.2152158, -87.5306408 33.2155093)"
B,service,0.0572926519158,-87.5344968,33.2094818,-87.5341522,33.2086973,"LINESTRING (-87.5344968 33.2094818, -87.53415219999999 33.2086973)"
B,service,0.0624843881884,-87.5336952,33.2087628,-87.5340692,33.2096189,"LINESTRING (-87.5336952 33.2087628, -87.5340692 33.2096189)"
B,service,0.10068987361,-87.5319108,33.2148829,-87.533588,33.2142983,"LINESTRING (-87.53191080000001 33.2148829, -87.53358799999999 33.2142983)"
B,service,0.0298967335942,-87.5372136,33.2032115,-87.5366703,33.2032115,"LINESTRING (-87.5372136 33.2032115, -87.5366703 33.2032115)"
B,service,0.0851618373354,-87.5308256,33.211745,-87.5304396,33.2105483,"LINESTRING (-87.5308256 33.211745, -87.53043959999999 33.2105483)"
B,service,0.0907335109069,-87.5414665,33.205545,-87.5401067,33.2054753,"LINESTRING (-87.5414665 33.205545, -87.5401067 33.2054753)"
B,service,0.0516712364312,-87.5305625,33.2153524,-87.5314238,33.2150535,"LINESTRING (-87.5305625 33.2153524, -87.5314238 33.2150535)"
B,service,0.0264654744973,-87.5372136,33.2030408,-87.5367328,33.2030314,"LINESTRING (-87.5372136 33.2030408, -87.5367328 33.2030314)"
B,service,0.0605117585273,-87.5343102,33.2095416,-87.5339456,33.2087132,"LINESTRING (-87.53431019999999 33.2095416, -87.5339456 33.2087132)"
B,service,0.0533943526205,-87.5346878,33.2094205,-87.5343801,33.2086857,"LINESTRING (-87.5346878 33.2094205, -87.53438010000001 33.2086857)"
B,service,0.224725328693,-87.5347337,33.213185,-87.534846,33.2134627,"LINESTRING (-87.5347337 33.213185, -87.534846 33.2134627)"
B,service,0.264337627646,-87.5358036,33.2086881,-87.5357824,33.2087633,"LINESTRING (-87.53580359999999 33.2086881, -87.5357824 33.2087633)"
B,service,0.0687796688242,-87.5342906,33.2140691,-87.5341405,33.2137022,"LINESTRING (-87.53429060000001 33.2140691, -87.53414050000001 33.2137022)"
B,service,0.0310391026537,-87.53128,33.2115996,-87.5313691,33.2118228,"LINESTRING (-87.53128 33.2115996, -87.53136910000001 33.2118228)"
B,service,0.0877244299835,-87.530431,33.2118713,-87.5300461,33.2108003,"LINESTRING (-87.53043099999999 33.2118713, -87.53004610000001 33.2108003)"
B,service,0.13875098771,-87.5387433,33.2041319,-87.5387328,33.2037852,"LINESTRING (-87.53874329999999 33.2041319, -87.53873280000001 33.2037852)"
B,service,0.156647988336,-87.5380523,33.2021183,-87.5380579,33.2029532,"LINESTRING (-87.5380523 33.2021183, -87.5380579 33.2029532)"
B,service,0.177808950141,-87.5378398,33.2021181,-87.5378426,33.2029529,"LINESTRING (-87.5378398 33.2021181, -87.5378426 33.2029529)"
B,service,0.139054784702,-87.5384903,33.2021185,-87.5384991,33.2029537,"LINESTRING (-87.53849030000001 33.2021185, -87.5384991 33.2029537)"
B,service,0.0903746066014,-87.5305924,33.2118197,-87.530225,33.2107311,"LINESTRING (-87.5305924 33.2118197, -87.530225 33.2107311)"
B,service,0.139330497647,-87.5382703,33.2021184,-87.5382773,33.2029534,"LINESTRING (-87.53827029999999 33.2021184, -87.5382773 33.2029534)"
B,service,0.0196068845771,-87.5338098,33.2087348,-87.5337666,33.2085708,"LINESTRING (-87.5338098 33.2087348, -87.53376660000001 33.2085708)"
B,residential,0.105087319467,-87.5313672,33.2143888,-87.531431,33.214513,"LINESTRING (-87.53136720000001 33.2143888, -87.531431 33.214513)"
B,service,0.0549040181291,-87.5474961,33.2003071,-87.5469795,33.2002825,"LINESTRING (-87.5474961 33.2003071, -87.54697950000001 33.2002825)"
B,service,0.0941530275014,-87.5404689,33.2019966,-87.5403646,33.2019538,"LINESTRING (-87.54046889999999 33.2019966, -87.5403646 33.2019538)"
F,service,0.119539755058,-87.543062,33.2045859,-87.5420575,33.2046108,"LINESTRING (-87.54306200000001 33.2045859, -87.5420575 33.2046108)"
B,service,0.0779693907233,-87.5298369,33.2119173,-87.5300926,33.2124427,"LINESTRING (-87.52983690000001 33.2119173, -87.5300926 33.2124427)"
B,service,0.0724385930648,-87.5300143,33.2118552,-87.5298369,33.2119173,"LINESTRING (-87.5300143 33.2118552, -87.52983690000001 33.2119173)"
B,service,0.178680918378,-87.5373966,33.204532,-87.5373935,33.2039451,"LINESTRING (-87.53739659999999 33.204532, -87.53739349999999 33.2039451)"
B,service,0.0896583312975,-87.5441587,33.1965165,-87.5441232,33.1970397,"LINESTRING (-87.5441587 33.1965165, -87.5441232 33.1970397)"
B,service,0.229396436789,-87.5303584,33.2125589,-87.5301806,33.2126352,"LINESTRING (-87.5303584 33.2125589, -87.53018059999999 33.2126352)"
B,service,0.0987906783868,-87.5203017,33.1922263,-87.5202986,33.1923907,"LINESTRING (-87.5203017 33.1922263, -87.5202986 33.1923907)"
B,service,0.10972801162,-87.5193226,33.1930679,-87.5191263,33.193068,"LINESTRING (-87.5193226 33.1930679, -87.5191263 33.193068)"
B,service,0.11388535079,-87.5474947,33.2191877,-87.5474715,33.2191308,"LINESTRING (-87.5474947 33.2191877, -87.5474715 33.2191308)"
B,service,0.380601724981,-87.5193474,33.194746,-87.5191232,33.1947473,"LINESTRING (-87.5193474 33.194746, -87.5191232 33.1947473)"
B,service,0.144789309987,-87.518351,33.1965003,-87.5186236,33.1964915,"LINESTRING (-87.518351 33.1965003, -87.5186236 33.1964915)"
B,service,0.170737198125,-87.5189171,33.1966182,-87.5190594,33.1966209,"LINESTRING (-87.5189171 33.1966182, -87.5190594 33.1966209)"
B,service,0.387418933379,-87.5193372,33.1944301,-87.5190172,33.1944315,"LINESTRING (-87.5193372 33.1944301, -87.51901719999999 33.1944315)"
B,service,0.298939549296,-87.5447357,33.2153209,-87.5449365,33.2153438,"LINESTRING (-87.5447357 33.2153209, -87.54493650000001 33.2153438)"
B,service,0.269470143379,-87.5183743,33.1930729,-87.5183799,33.1944344,"LINESTRING (-87.5183743 33.1930729, -87.5183799 33.1944344)"
B,service,0.0402597100611,-87.5191271,33.195083,-87.5183956,33.1950891,"LINESTRING (-87.51912710000001 33.195083, -87.51839560000001 33.1950891)"
B,service,0.0939152279993,-87.5190172,33.1944315,-87.5190004,33.1930688,"LINESTRING (-87.51901719999999 33.1944315, -87.5190004 33.1930688)"
B,service,0.0938617430561,-87.5186063,33.1944334,-87.5185867,33.1930715,"LINESTRING (-87.5186063 33.1944334, -87.5185867 33.1930715)"
B,service,0.0937184528045,-87.5175553,33.194438,-87.5175189,33.1930784,"LINESTRING (-87.5175553 33.194438, -87.5175189 33.1930784)"
B,service,0.0433019588507,-87.5191312,33.1954375,-87.5183444,33.1954423,"LINESTRING (-87.5191312 33.1954375, -87.5183444 33.1954423)"
B,service,0.0250771902916,-87.51958,33.1932289,-87.5200356,33.1932345,"LINESTRING (-87.51958 33.1932289, -87.5200356 33.1932345)"
B,service,0.0431363930388,-87.5183477,33.1959729,-87.5191315,33.1959684,"LINESTRING (-87.51834770000001 33.1959729, -87.5191315 33.1959684)"
B,service,0.0403752996339,-87.5191251,33.1949118,-87.5183915,33.1949178,"LINESTRING (-87.5191251 33.1949118, -87.51839150000001 33.1949178)"
B,service,0.040257421045,-87.5191292,33.1952603,-87.5183977,33.1952601,"LINESTRING (-87.51912919999999 33.1952603, -87.51839769999999 33.1952601)"
B,service,0.0393255170514,-87.5195811,33.1925402,-87.5202955,33.1925515,"LINESTRING (-87.5195811 33.1925402, -87.5202955 33.1925515)"
B,service,0.0938893706697,-87.5188104,33.1944325,-87.5187907,33.1930702,"LINESTRING (-87.51881040000001 33.1944325, -87.5187907 33.1930702)"
B,service,0.0937395317774,-87.5177537,33.1944371,-87.5177314,33.193077,"LINESTRING (-87.5177537 33.1944371, -87.5177314 33.193077)"
F,service,0.0154476003933,-87.5463243,33.2190559,-87.5461618,33.2192387,"LINESTRING (-87.54632429999999 33.2190559, -87.54616179999999 33.2192387)"
